IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,NGA,Nigeria,Year,2003,false,Residence Area Type,Total,TOTL,,,,,,,FPNGA2003,NGA_2003_LSS_v1.2_M,,22.53,,,,,,22.53,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,CAN,Canada,Year,2003,false,Residence Area Type,Total,TOTL,,,,,,,FPCAN2003,CAN_2003_SHS_v01_M,,3.3,,,,,,3.3,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,SLE,Sierra Leone,Year,2003,false,Residence Area Type,Total,TOTL,,,,,,,FPSLE2003,SLE_2003_SLISH_v01_M,,35.93,,,,,,35.93,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,BLR,Belarus,Year,2003,false,Residence Area Type,Total,TOTL,,,,,,,FPBLR2003,BLR_2003_SHLSS_v01_M,,4.05,,,,,,4.05,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,TUR,Türkiye,Year,2003,false,Residence Area Type,Total,TOTL,,,,,,,FPTUR2003,TUR_2003_HICES_v01_M_v03_A_ECAPOV,,4.73,,,,,,4.73,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2003,false,Residence Area Type,Total,TOTL,,,,,,,FPBTN2003,BTN_2003_BLSS_v01_M_v05_A_SARMD,,5.38,,,,,,5.38,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2003,false,Residence Area Type,Total,TOTL,,,,,,,FPSYR2003,SYR_2003_HIES_v01_M,,5.54,,,,,,5.54,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,USA,United States of America,Year,2003,false,Residence Area Type,Total,TOTL,,,,,,,FPUSA2003,USA_2003_CES_v01_M_v01_A_PUMD,,5.79,,,,,,5.79,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,TCD,Chad,Year,2003,false,Residence Area Type,Total,TOTL,,,,,,,FPTCD2003,TCD_2003_ECOSIT_v01_M_v01_A_SHES,,6.28,,,,,,6.28,,,EN,2023-04-11T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,UZB,Uzbekistan,Year,2003,true,Residence Area Type,Total,TOTL,,,,,,,FPUZB2003,UZB_2003_HBS_v01_M_v01_A_ECAPOV,,6.66,,,,,,6.66,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2003,false,Residence Area Type,Total,TOTL,,,,,,,FPMKD2003,MKD_2003_HBS_v01_M_v01_A_ECAPOV,,6.73,,,,,,6.73,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,AZE,Azerbaijan,Year,2003,false,Residence Area Type,Total,TOTL,,,,,,,FPAZE2003,AZE_2003_HBS_v01_M_v01_A_ECAPOV,,6.99,,,,,,6.99,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,SRB,Serbia,Year,2003,false,Residence Area Type,Total,TOTL,,,,,,,FPSRB2003,SRB_2003_HBS_v01_M_v01_A_ECAPOV,,7.75,,,,,,7.75,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ROU,Romania,Year,2003,false,Residence Area Type,Total,TOTL,,,,,,,FPROU2003,ROU_2003_HBS_v01_M_v01_A_ECAPOV,,7.95,,,,,,7.95,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2003,false,Residence Area Type,Total,TOTL,,,,,,,FPKOR2003,KOR_2003_HIES_v01_M,,8.33,,,,,,8.33,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,BFA,Burkina Faso,Year,2003,false,Residence Area Type,Total,TOTL,,,,,,,FPBFA2003,BFA_2003_ECVM_v01_M_v01_A_SHIP,,8.46,,,,,,8.46,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2003,false,Residence Area Type,Total,TOTL,,,,,,,FPNPL2003,NPL_2003_LSS_II_v01_M_v01_A_SHES,,9.97,,,,,,9.97,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,CZE,Czechia,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPCZE2002,CZE_2002_HBS_v01_M,,0.75,,,,,,0.75,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,MOZ,Mozambique,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPMOZ2002,MOZ_2002_IAF_v01_M_v01_A_SHES,,0.83,,,,,,0.83,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPDJI2002,DJI_2002_EDAM_v01_M,,1.14,,,,,,1.14,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPMNG2002,MNG_2002_HIES_LSMS_v01_M_v01_A_SHES,,1.28,,,,,,1.28,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPJOR2002,JOR_2002_HIES_v01_M_v01_A_SHES,,1.48,,,,,,1.48,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,JAM,Jamaica,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPJAM2002,JAM_2002_SLC_v01_M,,10.38,,,,,,10.38,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ARM,Armenia,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPARM2002,ARM_2002_ILCS_v01_M_v01_A_ECAPOV,,11.47,,,,,,11.47,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,LTU,Lithuania,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPLTU2002,LTU_2002_HBS_v01_M_v01_A_ECAPOV,,12.08,,,,,,12.08,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ISR,Israel,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPISR2002,ISR_2002_HES_v01_M_v01_A_LIS,,12.14,,,,,,12.14,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,CHN,China,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPCHN2002,CHN_2002_CHIP_v01_M,,12.27,,,,,,12.27,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,POL,Poland,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPPOL2002,POL_2002_HBS_v01_M_v01_A_ECAPOV,,12.29,,,,,,12.29,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,UKR,Ukraine,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPUKR2002,UKR_2002_HLCS_v01_M_v01_A_ECAPOV,,12.41,,,,,,12.41,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPVNM2002,VNM_2002_VLSS_v01_M,,12.72,,,,,,12.72,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,GEO,Georgia,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPGEO2002,GEO_2002_HIS_v01_M_v02_A_ECAPOV,,13.77,,,,,,13.77,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPCIV2002,CIV_2002_ENV_v01_M_v01_A_SHES,,18.47,,,,,,18.47,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPKAZ2002,KAZ_2002_HBS_v01_M_v01_A_ECAPOV,,2.12,,,,,,2.12,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPIDN2002,IDN_2002_SUSENAS_v01_M,,2.29,,,,,,2.29,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPKGZ2002,KGZ_2002_HBS_v01_M_v02_A_ECAPOV,,2.4,,,,,,2.4,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ALB,Albania,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPALB2002,ALB_2002_LSMS_v01_M_v02_A_ECAPOV,,23.37,,,,,,23.37,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,CAN,Canada,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPCAN2002,CAN_2002_SHS_v01_M,,3,,,,,,3,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPLAO2002,LAO_2002_LECS_v01_M_v01_A_SHES,,3.07,,,,,,3.07,,,EN,2023-04-03T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,RUS,Russian Federation,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPRUS2002,RUS_2002_HBS_v01_M_v01_A_ECAPOV,,3.16,,,,,,3.16,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,BLR,Belarus,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPBLR2002,BLR_2002_SHLSS_v01_M,,3.84,,,,,,3.84,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,THA,Thailand,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPTHA2002,THA_2002_SES_v01_M,,3.98,,,,,,3.98,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPGNB2002,GNB_2002_ILAP_I_v01_M,,5.49,,,,,,5.49,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,TUR,Türkiye,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPTUR2002,TUR_2002_HICES_v01_M_v02_A_ECAPOV,,6.01,,,,,,6.01,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,UZB,Uzbekistan,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPUZB2002,UZB_2002_HBS_v01_M_v01_A_ECAPOV,,6.2,,,,,,6.2,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,USA,United States of America,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPUSA2002,USA_2002_CES_v01_M_v01_A_PUMD,,6.32,,,,,,6.32,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPMKD2002,MKD_2002_HBS_v01_M_v02_A_ECAPOV,,6.58,,,,,,6.58,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,AZE,Azerbaijan,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPAZE2002,AZE_2002_HBS_v01_M_v01_A_ECAPOV,,6.97,,,,,,6.97,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ROU,Romania,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPROU2002,ROU_2002_HBS_v01_M_v01_A_ECAPOV,,7.61,,,,,,7.61,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPBOL2002,BOL_2002_ECH_v01_M,,8.23,,,,,,8.23,,,EN,2023-04-03T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,LVA,Latvia,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPLVA2002,LVA_2002_HBS_v01_M_v01_A_ECAPOV,,9.19,,,,,,9.19,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,UGA,Uganda,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPUGA2002,UGA_2002_UNHS_v01_M_v01_A_SHES,,9.57,,,,,,9.57,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPMDA2002,MDA_2002_HBS_v01_M_v01_A_ECAPOV,,9.58,,,,,,9.58,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,GIN,Guinea,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPGIN2002,GIN_2002_EIBEP_v01_M,,9.67,,,,,,9.67,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,HUN,Hungary,Year,2002,false,Residence Area Type,Total,TOTL,,,,,,,FPHUN2002,HUN_2002_HBS_v01_M_v01_A_ECAPOV,,9.7,,,,,,9.7,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,CZE,Czechia,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPCZE2001,CZE_2001_HBS_v01_M,,0.57,,,,,,0.57,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,SEN,Senegal,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPSEN2001,SEN_2001_ESAM_II_v01_M_v01_A_SHIP,,1.6,,,,,,1.6,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,RUS,Russian Federation,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPRUS2001,RUS_2001_HBS_v01_M_v01_A_ECAPOV,,1.93,,,,,,1.93,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,LTU,Lithuania,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPLTU2001,LTU_2001_HBS_v01_M_v01_A_ECAPOV,,11.48,,,,,,11.48,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ARM,Armenia,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPARM2001,ARM_2001_ILCS_v01_M_v01_A_ECAPOV,,11.99,,,,,,11.99,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ISR,Israel,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPISR2001,ISR_2001_HES_v01_M_v01_A_LIS,,12.24,,,,,,12.24,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,POL,Poland,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPPOL2001,POL_2001_HBS_v01_M_v01_A_ECAPOV,,12.4,,,,,,12.4,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,GEO,Georgia,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPGEO2001,GEO_2001_HIS_v01_M_v02_A_ECAPOV,,13.95,,,,,,13.95,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPBIH2001,BIH_2001_LSMS_v01_M,,14.1,,,,,,14.1,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,IND,India,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPIND2001,IND_2001_NSS57_SCH10_v01_M,,14.86,,,,,,14.86,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,NIC,Nicaragua,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPNIC2001,NIC_2001_EMNV_v01_M,,15.95,,,,,,15.95,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPKAZ2001,KAZ_2001_HBS_v01_M_v01_A_ECAPOV,,2.17,,,,,,2.17,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPIDN2001,IDN_2001_SUSENAS_v01_M,,2.56,,,,,,2.56,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPKGZ2001,KGZ_2001_HBS_v01_M_v02_A_ECAPOV,,2.68,,,,,,2.68,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,CPV,Cabo Verde,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPCPV2001,CPV_2001_IDRF_v01_M,,2.81,,,,,,2.81,,,EN,2023-04-03T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,CAN,Canada,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPCAN2001,CAN_2001_SHS_v01_M,,2.9,,,,,,2.9,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,CMR,Cameroon,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPCMR2001,CMR_2001_ECAM_v01_M,,20.58,,,,,,20.58,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,BLR,Belarus,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPBLR2001,BLR_2001_SHLSS_v01_M,,4.07,,,,,,4.07,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,USA,United States of America,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPUSA2001,USA_2001_CES_v01_M_v01_A_PUMD,,5.82,,,,,,5.82,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPPAK2001,PAK_2001_IHS_v01_M_v01_A_SHES,,5.96,,,,,,5.96,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ROU,Romania,Year,2001,false,Residence Area Type,Total,TOTL,,,,,,,FPROU2001,ROU_2001_HBS_v01_M_v01_A_ECAPOV,,7,,,,,,7,,,EN,2023-04-02T22:00:00.000Z
